Configuration,ACYC,AFREQ,EXEC,FREQ,INST,INSTnom,INSTnom%,IPC,L2MISS,L2MPI,L3HIT,L3MISS,L3MPI,PhysIPC,PhysIPC%,READ,TIME(ticks),WRITE,SLOWDOWN
batch-3-learning-89-regular-2,swaptions:num-400000,2397.5,1.0662500000000001,0.352375,0.14024999999999999,6027.5,0.7047499999999999,17.6125,2.51625,0.6456249999999999,0.0001072875,0.7947500000000001,0.12261249999999999,2.03625e-05,5.02875,125.625,0.06905,2138.75,0.0107525,1.0947758915524022
batch-3-learning-89-regular-2,stress:cpu_1_io_3_vm_4_vmbytes_256K,12900.0,1.05,0.770125,0.7671250000000002,12950.0,1.54125,38.4875,1.0070000000000001,56.825,0.004385,0.998125,0.0922625,7.1462499999999996e-06,2.0125,50.324999999999996,0.0506875,2100.0,0.00907125,1.6951244980584323
batch-3-learning-23-regular-3,ferret:eyes-1-pyramid-13-selectivity-1,2368.75,1.06875,0.183,0.139125,3117.5,0.366125,9.148750000000001,1.3150000000000002,1.076,0.000345875,0.872125,0.13038750000000002,4.2000000000000004e-05,2.63,65.7625,0.08906249999999999,2135.0,0.026862500000000004,1.0886072226530585
batch-3-learning-23-regular-3,stress:cpu_0_io_3_vm_2_vmbytes_512K,5518.75,1.05,0.272625,0.3263749999999999,4607.5,0.5455,13.6375,0.83875,136.25,0.0296375,0.9986249999999999,0.1686125,3.6387500000000004e-05,1.67625,41.9375,0.09268749999999999,2111.25,0.01325875,1.191046783584785
batch-3-learning-23-regular-3,ferret:eyes-2-pyramid-16-selectivity-0,2346.25,1.06875,0.182875,0.139625,3075.0,0.365875,9.142500000000002,1.31,1.091125,0.000354625,0.850125,0.156,5.0725e-05,2.6174999999999997,65.4625,0.10342499999999999,2101.25,0.033925,1.0859189996610183
batch-3-learning-23-regular-3,stress:cpu_5_io_2_vm_3_vmbytes_1M,17512.5,1.05,1.2237500000000001,1.045,20537.5,2.44625,61.175000000000004,1.1762499999999998,170.0,0.00827375,0.9993749999999999,0.090275,4.39375e-06,2.35375,58.81249999999999,0.0431125,2100.0,0.00783125,1.9181460348552422
batch-3-learning-23-regular-3,swaptions:num-200000,2341.25,1.0675000000000001,0.3514999999999999,0.138625,5942.5,0.7032499999999999,17.575,2.5374999999999996,0.522875,8.795e-05,0.8064999999999999,0.0907875,1.5275000000000002e-05,5.081250000000001,127.125,0.049737500000000004,2112.5,0.0067675,1.0897289377413193
batch-3-learning-23-regular-3,stress:cpu_4_io_2_vm_2_vmbytes_512K,14000.0,1.05,1.0725000000000002,0.83325,17987.5,2.14125,53.5625,1.285,108.1875,0.006005,0.9989999999999999,0.105725,5.87125e-06,2.57125,64.3,0.04435,2100.0,0.008,1.6991894376766135
batch-3-learning-23-regular-3,facedetect:eyes-1-pyramid-7-selectivity-0,2392.5,1.0662500000000001,0.18387499999999998,0.14037500000000003,3133.75,0.3677499999999999,9.192499999999999,1.3100000000000003,1.22125,0.0003895,0.8648750000000001,0.154375,4.92375e-05,2.62,65.5,0.118625,2131.25,0.0429375,1.1113977238486692
batch-3-learning-23-regular-3,stress:cpu_1_io_3_vm_2_vmbytes_256K,7730.0,1.0474999999999999,0.6232500000000001,0.45874999999999994,10501.25,1.2449999999999999,31.175,1.365,24.125,0.00228875,0.99525,0.09831250000000001,9.440000000000001e-06,2.72875,68.22500000000001,0.06035,2107.5,0.00943375,1.2877234134737032
batch-3-learning-23-regular-3,swaptions:num-400000,2371.25,1.06875,0.352,0.13887500000000003,6011.25,0.703875,17.5875,2.53625,0.542875,9.02875e-05,0.8018749999999999,0.09914999999999999,1.6525e-05,5.071249999999999,126.5,0.052675,2135.0,0.00743625,1.1039076216809245
batch-3-learning-23-regular-3,stress:cpu_1_io_3_vm_4_vmbytes_256K,12575.0,1.05,0.778125,0.744125,13150.0,1.5575000000000003,38.89999999999999,1.049375,70.05,0.00532125,0.9984999999999999,0.12225000000000001,9.27875e-06,2.09875,52.4875,0.06334999999999999,2111.25,0.00980375,1.6949791166483494
batch-5-learning-67-regular-4,ferret:eyes-1-pyramid-13-selectivity-1,2382.5,1.0662500000000001,0.185,0.14100000000000001,3123.75,0.369875,9.248750000000001,1.3125000000000002,1.144625,0.00036512499999999994,0.863625,0.141875,4.5375000000000005e-05,2.6237500000000002,65.5875,0.0971,2111.25,0.029775,1.190022551974467
batch-5-learning-67-regular-4,stress:cpu_0_io_3_vm_2_vmbytes_512K,5626.25,1.0474999999999999,0.270125,0.33199999999999996,4581.25,0.539875,13.487500000000002,0.816875,146.5,0.0320875,0.9991249999999999,0.105375,2.335e-05,1.6337500000000003,40.849999999999994,0.059750000000000004,2120.0,0.00868625,1.335415048582838
batch-5-learning-67-regular-4,ferret:eyes-2-pyramid-16-selectivity-0,2345.0,1.06875,0.18200000000000002,0.1395,3061.25,0.36425,9.10375,1.3050000000000002,1.0518750000000001,0.00034325,0.85325,0.14475,4.731249999999999e-05,2.61375,65.275,0.10096250000000001,2100.0,0.0336125,1.2047377665181949
batch-5-learning-67-regular-4,stress:cpu_5_io_2_vm_3_vmbytes_1M,17512.5,1.0487499999999998,1.2275,1.045,20587.5,2.45,61.275,1.1775,170.75,0.00828625,0.99925,0.1208875,5.893750000000001e-06,2.355,58.88749999999999,0.06887499999999999,2100.0,0.009138750000000001,1.9100235231447895
batch-5-learning-67-regular-4,swaptions:num-200000,2376.25,1.0675000000000001,0.352,0.13875,6026.25,0.703875,17.6,2.535,0.539625,8.9425e-05,0.798375,0.0991875,1.645e-05,5.06875,126.75,0.0546375,2146.25,0.008316249999999999,1.1968589339263673
